# 422 6 2532
210 1:0.375 2:0.125 3:0.125 4:0.125 5:0.125 6:0.125
211 1:0.421053 2:0.263158 3:0.0526316 4:0.0526316 5:0.157895 6:0.0526316
212 1:0.447761 2:0.0447761 3:0.208955 4:0.0597015 5:0.0149254 6:0.223881
213 1:0.454545 2:0.0909091 3:0.181818 4:0.0909091 5:0.0909091 6:0.0909091
214 1:0.333333 2:0.0416667 3:0.0416667 4:0.375 5:0.125 6:0.0833333
215 1:0.375546 2:0.0305677 3:0.227074 4:0.0655022 5:0.0262009 6:0.275109
216 1:0.5 2:0.1 3:0.1 4:0.1 5:0.1 6:0.1
217 1:0.107692 2:0.107692 3:0.107692 4:0.169231 5:0.138462 6:0.369231
218 1:0.205882 2:0.147059 3:0.5 4:0.0882353 5:0.0294118 6:0.0294118
219 1:0.0909091 2:0.0802139 3:0.192513 4:0.229947 5:0.368984 6:0.0374332
220 1:0.192771 2:0.301205 3:0.168675 4:0.216867 5:0.0722892 6:0.0481928
221 1:0.538462 2:0.0384615 3:0.0384615 4:0.0769231 5:0.0384615 6:0.269231
222 1:0.375 2:0.125 3:0.125 4:0.125 5:0.125 6:0.125
223 1:0.29661 2:0.245763 3:0.0932203 4:0.245763 5:0.0677966 6:0.0508475
224 1:0.074896 2:0.554785 3:0.177531 4:0.0721221 5:0.106796 6:0.0138696
225 1:0.375 2:0.125 3:0.125 4:0.125 5:0.125 6:0.125
226 1:0.2 2:0.0666667 3:0.0666667 4:0.266667 5:0.0666667 6:0.333333
227 1:0.111111 2:0.222222 3:0.111111 4:0.111111 5:0.222222 6:0.222222
228 1:0.047619 2:0.047619 3:0.047619 4:0.190476 5:0.190476 6:0.47619
229 1:0.0384615 2:0.0384615 3:0.0384615 4:0.807692 5:0.0384615 6:0.0384615
230 1:0.333333 2:0.166667 3:0.0333333 4:0.3 5:0.0333333 6:0.133333
231 1:0.263158 2:0.131579 3:0.210526 4:0.315789 5:0.0526316 6:0.0263158
232 1:0.285714 2:0.142857 3:0.142857 4:0.142857 5:0.142857 6:0.142857
233 1:0.5 2:0.0833333 3:0.0833333 4:0.0833333 5:0.0833333 6:0.166667
234 1:0.0394265 2:0.0645161 3:0.387097 4:0.09319 5:0.283154 6:0.132616
235 1:0.0384615 2:0.192308 3:0.615385 4:0.0769231 5:0.0384615 6:0.0384615
236 1:0.205479 2:0.260274 3:0.0136986 4:0.328767 5:0.0684932 6:0.123288
237 1:0.714286 2:0.047619 3:0.047619 4:0.047619 5:0.047619 6:0.0952381
238 1:0.214286 2:0.0238095 3:0.0238095 4:0.47619 5:0.0238095 6:0.238095
239 1:0.113821 2:0.0203252 3:0.735772 4:0.0365854 5:0.00406504 6:0.0894309
240 1:0.444444 2:0.0277778 3:0.0277778 4:0.416667 5:0.0555556 6:0.0277778
241 1:0.238095 2:0.333333 3:0.047619 4:0.047619 5:0.0952381 6:0.238095
242 1:0.206897 2:0.0689655 3:0.206897 4:0.0689655 5:0.0862069 6:0.362069
243 1:0.214286 2:0.0714286 3:0.142857 4:0.0714286 5:0.428571 6:0.0714286
244 1:0.246753 2:0.025974 3:0.0649351 4:0.181818 5:0.038961 6:0.441558
245 1:0.160458 2:0.100287 3:0.381089 4:0.0229226 5:0.0687679 6:0.266476
246 1:0.25 2:0.0833333 3:0.166667 4:0.0833333 5:0.166667 6:0.25
247 1:0.125 2:0.25 3:0.25 4:0.125 5:0.125 6:0.125
248 1:0.0546358 2:0.089404 3:0.278146 4:0.0397351 5:0.514901 6:0.0231788
249 1:0.0526316 2:0.368421 3:0.0526316 4:0.263158 5:0.210526 6:0.0526316
250 1:0.0967742 2:0.0698925 3:0.00537634 4:0.231183 5:0.354839 6:0.241935
251 1:0.327273 2:0.218182 3:0.309091 4:0.0181818 5:0.109091 6:0.0181818
252 1:0.423077 2:0.0384615 3:0.0384615 4:0.307692 5:0.0384615 6:0.153846
253 1:0.0666667 2:0.0666667 3:0.0666667 4:0.6 5:0.0666667 6:0.133333
254 1:0.152542 2:0.101695 3:0.322034 4:0.338983 5:0.0508475 6:0.0338983
255 1:0.583333 2:0.0833333 3:0.0833333 4:0.0833333 5:0.0833333 6:0.0833333
256 1:0.26087 2:0.113043 3:0.591304 4:0.00869565 5:0.0173913 6:0.00869565
257 1:0.428571 2:0.285714 3:0.0714286 4:0.0714286 5:0.0714286 6:0.0714286
258 1:0.609589 2:0.00684932 3:0.136986 4:0.0410959 5:0.00684932 6:0.19863
259 1:0.103448 2:0.448276 3:0.206897 4:0.0344828 5:0.103448 6:0.103448
260 1:0.119792 2:0.00520833 3:0.0104167 4:0.151042 5:0.0833333 6:0.630208
261 1:0.0731707 2:0.146341 3:0.0487805 4:0.634146 5:0.0731707 6:0.0243902
262 1:0.214286 2:0.142857 3:0.0714286 4:0.285714 5:0.214286 6:0.0714286
263 1:0.212644 2:0.505747 3:0.00574713 4:0.155172 5:0.0862069 6:0.0344828
264 1:0.266667 2:0.466667 3:0.0666667 4:0.0666667 5:0.0666667 6:0.0666667
