# 464 6 2784
1 1:0.450867 2:0.00578035 3:0.283237 4:0.0289017 5:0.144509 6:0.0867052
237 1:0.24 2:0.16 3:0.12 4:0.16 5:0.16 6:0.16
238 1:0.125 2:0.25 3:0.125 4:0.125 5:0.125 6:0.25
239 1:0.105882 2:0.423529 3:0.211765 4:0.0117647 5:0.0705882 6:0.176471
240 1:0.0769231 2:0.153846 3:0.0384615 4:0.423077 5:0.115385 6:0.192308
241 1:0.0188679 2:0.207547 3:0.358491 4:0.320755 5:0.0188679 6:0.0754717
242 1:0.025 2:0.05 3:0.1 4:0.125 5:0.325 6:0.375
243 1:0.397059 2:0.00735294 3:0.0367647 4:0.00735294 5:0.0367647 6:0.514706
244 1:0.04 2:0.04 3:0.08 4:0.04 5:0.12 6:0.68
245 1:0.0597015 2:0.0597015 3:0.343284 4:0.104478 5:0.134328 6:0.298507
246 1:0.314286 2:0.2 3:0.0285714 4:0.0285714 5:0.0285714 6:0.4
247 1:0.122186 2:0.0643087 3:0.398714 4:0.350482 5:0.022508 6:0.0418006
248 1:0.0666667 2:0.4 3:0.0666667 4:0.0666667 5:0.2 6:0.2
249 1:0.185185 2:0.0493827 3:0.0123457 4:0.0123457 5:0.481481 6:0.259259
250 1:0.157895 2:0.578947 3:0.0526316 4:0.0526316 5:0.105263 6:0.0526316
251 1:0.0588235 2:0.0588235 3:0.0588235 4:0.0588235 5:0.0588235 6:0.705882
252 1:0.142857 2:0.142857 3:0.142857 4:0.142857 5:0.142857 6:0.285714
253 1:0.178571 2:0.0803571 3:0.571429 4:0.00892857 5:0.125 6:0.0357143
254 1:0.111111 2:0.111111 3:0.111111 4:0.111111 5:0.111111 6:0.444444
255 1:0.0454545 2:0.0454545 3:0.136364 4:0.136364 5:0.272727 6:0.363636
256 1:0.0555556 2:0.0277778 3:0.0277778 4:0.138889 5:0.0277778 6:0.722222
257 1:0.16 2:0.16 3:0.04 4:0.08 5:0.4 6:0.16
258 1:0.274336 2:0.00884956 3:0.283186 4:0.0619469 5:0.0176991 6:0.353982
259 1:0.0666667 2:0.533333 3:0.0666667 4:0.0666667 5:0.0666667 6:0.2
260 1:0.0185185 2:0.12963 3:0.0925926 4:0.0185185 5:0.314815 6:0.425926
261 1:0.166667 2:0.0833333 3:0.0833333 4:0.166667 5:0.0833333 6:0.416667
262 1:0.0769231 2:0.538462 3:0.0769231 4:0.0769231 5:0.0769231 6:0.153846
263 1:0.228261 2:0.0652174 3:0.184783 4:0.282609 5:0.0108696 6:0.228261
264 1:0.244444 2:0.244444 3:0.0666667 4:0.266667 5:0.0666667 6:0.111111
265 1:0.0642857 2:0.414286 3:0.1 4:0.135714 5:0.142857 6:0.142857
266 1:0.40678 2:0.0169492 3:0.254237 4:0.0677966 5:0.135593 6:0.118644
267 1:0.111111 2:0.666667 3:0.111111 4:0.0222222 5:0.0222222 6:0.0666667
268 1:0.0714286 2:0.0178571 3:0.482143 4:0.267857 5:0.142857 6:0.0178571
269 1:0.12 2:0.04 3:0.12 4:0.04 5:0.04 6:0.64
270 1:0.0769231 2:0.0769231 3:0.0769231 4:0.384615 5:0.307692 6:0.0769231
271 1:0.0909091 2:0.0909091 3:0.0909091 4:0.0909091 5:0.272727 6:0.363636
272 1:0.0333333 2:0.566667 3:0.166667 4:0.0333333 5:0.1 6:0.1
273 1:0.0769231 2:0.615385 3:0.0769231 4:0.0769231 5:0.0769231 6:0.0769231
274 1:0.231884 2:0.0869565 3:0.101449 4:0.101449 5:0.391304 6:0.0869565
275 1:0.125 2:0.375 3:0.125 4:0.125 5:0.125 6:0.125
276 1:0.142857 2:0.5 3:0.0714286 4:0.0714286 5:0.0714286 6:0.142857
277 1:0.111111 2:0.111111 3:0.111111 4:0.111111 5:0.111111 6:0.444444
278 1:0.142857 2:0.142857 3:0.142857 4:0.142857 5:0.142857 6:0.285714
279 1:0.25 2:0.125 3:0.125 4:0.125 5:0.125 6:0.25
280 1:0.0769231 2:0.461538 3:0.0769231 4:0.0769231 5:0.0769231 6:0.230769
281 1:0.142857 2:0.142857 3:0.142857 4:0.285714 5:0.142857 6:0.142857
282 1:0.0796178 2:0.0127389 3:0.101911 4:0.0191083 5:0.515924 6:0.270701
283 1:0.1 2:0.1 3:0.1 4:0.1 5:0.1 6:0.5
284 1:0.0956175 2:0.150066 3:0.0544489 4:0.062417 5:0.61753 6:0.0199203
285 1:0.125 2:0.125 3:0.125 4:0.125 5:0.125 6:0.375
286 1:0.474265 2:0.00367647 3:0.205882 4:0.0330882 5:0.235294 6:0.0477941
287 1:0.0833333 2:0.0833333 3:0.0833333 4:0.0833333 5:0.0833333 6:0.583333
288 1:0.109091 2:0.6 3:0.109091 4:0.109091 5:0.0545455 6:0.0181818
