2015-7047,T15
2014-7881,T7
1999-0915,T36
2008-0578,T1
2014-7419,T0
2005-0738,T31
2012-2343,T39
2006-1926,T21
2009-3617,T11
2013-4389,T11
2015-4866,T27
2006-5964,T37
2013-3220,T15
2011-0225,T28
2007-0902,T3
2007-1795,T14
2012-2098,T31
2012-0410,T36
2009-2829,T31
2009-2689,T12
2014-5508,T37
2009-0507,T6
2013-5844,T27
2006-1205,T1
2001-1248,T33
2007-6386,T11
2006-1573,T2
2015-6156,T28
2013-5721,T37
2012-3940,T23
2015-6285,T11
2013-5525,T5
2012-1808,T6
2014-2399,T27
2008-0927,T13
2014-5249,T5
2013-0309,T15
2006-5508,T5
2005-3782,T10
2008-3594,T5
2006-2780,T23
2010-2683,T21
2002-0258,T6
2006-6396,T13
2014-7724,T0
2001-0298,T11
2011-3689,T1
2007-1647,T3
2006-1985,T14
2015-1676,T34
2007-0105,T11
2011-0856,T27
2007-4625,T37
2006-6051,T2
2013-3445,T29
2015-6549,T7
2010-3165,T26
2013-2200,T6
2014-0285,T28
2000-1194,T11
2004-1240,T39
2010-1755,T35
2005-2315,T11
2016-1262,T29
2008-1047,T1
1999-0479,T37
2011-0503,T38
2006-6742,T11
2011-4139,T35
2006-3345,T1
2007-4116,T21
2012-5215,T20
2014-3800,T3
2013-7033,T3
2007-2838,T9
2001-0916,T26
2003-0585,T5
2005-4094,T24
2013-1574,T37
2002-0248,T9
2013-6466,T37
2005-2086,T2
2012-6603,T19
2008-0540,T1
2011-3063,T8
2002-1531,T31
2000-0889,T35
2014-1243,T23
2014-4325,T15
2013-7270,T15
2008-3994,T27
2004-1077,T14
2013-1701,T8
2006-6101,T23
2009-4415,T18
2015-3347,T38
2005-3518,T5
2007-0528,T19
2004-0544,T26
2006-5075,T37
2005-4593,T2
2012-5789,T35
2007-1578,T14
2008-0291,T21
2011-4718,T38
2006-3550,T22
2006-6255,T24
2005-3825,T5
2014-6092,T10
1999-0829,T3
2007-3339,T22
2001-0477,T5
2008-3300,T6
2002-1168,T7
2005-2534,T37
2011-0857,T27
2014-6965,T0
2007-0224,T21
2014-2047,T38
2006-4001,T3
2004-2710,T11
2005-2810,T26
2004-1863,T1
2011-5035,T31
2015-2938,T22
2005-3834,T1
1999-0716,T14
2009-2742,T7
2007-1370,T4
2013-6973,T19
2010-3491,T20
2007-3504,T12
2008-0081,T17
2004-2579,T25
2008-3853,T11
2005-0567,T2
2005-2763,T11
2011-1779,T23
2014-0405,T27
2007-0189,T2
2014-9334,T38
2000-1114,T33
2007-2906,T31
2008-1904,T6
2008-2846,T21
2002-0058,T35
2011-5078,T19
2006-6510,T33
1999-0686,T15
2009-0674,T24
2014-0824,T7
2007-0477,T1
2004-0519,T22
2014-3862,T25
2011-2286,T27
2015-5737,T15
2010-3712,T22
2008-1838,T21
2007-5695,T7
2005-2462,T3
2013-3828,T27
2008-5882,T5
2008-6699,T7
2009-4316,T1
2000-0604,T9
2006-6499,T37
2002-0612,T18
2010-1788,T8
2005-4234,T21
2013-1484,T27
2014-0678,T19
2005-3343,T9
2010-2771,T14
2010-0265,T23
2008-3615,T23
2008-6132,T5
2014-7138,T22
2015-2026,T38
2013-0868,T23
2002-2300,T11
2014-1927,T4
2003-0166,T23
2007-2445,T23
2013-4302,T38
2014-9599,T22
2012-3377,T23
2008-5595,T21
2006-1794,T5
2008-1739,T23
2006-0122,T1
2007-2847,T1
2001-1593,T9
2006-5869,T33
2015-2577,T27
2007-2274,T8
2006-3743,T14
2007-3397,T35
2007-2703,T6
2014-3792,T38
2002-1380,T15
2007-1821,T10
2012-5913,T7
2009-0090,T12
2002-0396,T35
2013-0227,T22
2015-8457,T28
2014-6321,T34
2013-4510,T36
2005-4782,T15
2002-0954,T10
2014-0642,T6
2007-0758,T2
2009-1232,T13
2007-5920,T24
2006-7134,T24
2007-2208,T2
2006-3881,T1
2014-0710,T29
2010-1110,T18
2015-3792,T28
2008-1797,T11
2009-4120,T38
2010-0654,T25
2011-1423,T7
2014-2565,T19
2009-4044,T12
2009-0596,T18
2008-3261,T7
2010-3011,T7
2006-2059,T6
2004-2640,T18
2014-7590,T0
2002-2354,T29
2015-7095,T28
2009-3616,T37
1999-0137,T26
2013-4971,T6
2007-4370,T11
2015-8377,T5
2008-1098,T4
2007-5616,T26
2012-5266,T28
1999-1028,T37
2015-3717,T23
2014-0473,T10
2012-1038,T7
2011-4803,T21
2005-0267,T6
2007-0612,T8
2004-0278,T37
2010-4095,T36
2009-0730,T5
2010-0720,T21
2015-3384,T1
2012-1725,T27
2015-5020,T6
2001-1564,T15
2004-2122,T1
2011-3148,T26
2002-1967,T11
2013-3513,T38
2011-5136,T36
2006-4098,T11
2010-4038,T8
2009-3463,T16
2007-4626,T31
2012-0622,T28
2008-1963,T2
2008-3014,T17
2006-4763,T35
2013-5120,T5
2015-1449,T19
2008-1789,T21
2009-3725,T15
2015-4811,T27
2006-2092,T20
2009-3061,T16
2006-3736,T2
2005-1255,T11
2012-2363,T5
2006-6710,T2
2012-4297,T14
2006-1329,T37
2000-0935,T9
2002-2039,T3
2007-1250,T5
2006-6812,T2
2014-5721,T0
2011-0076,T12
2015-7713,T6
2013-4805,T20
2010-2031,T15
2009-1246,T2
2009-3281,T15
2011-0145,T28
2007-5408,T21
2010-1402,T8
2007-1442,T3
2007-3338,T14
2004-1601,T18
2012-1845,T4
2005-2413,T2
2008-0048,T23
2014-7462,T0
2007-5111,T11
2007-6092,T4
2015-3636,T15
2015-7930,T19
2002-0028,T14
2004-1259,T14
2008-5940,T5
2011-1078,T15
2010-2274,T19
2003-0353,T14
2014-7017,T0
2015-4391,T38
2011-1750,T14
2010-0609,T5
2006-2857,T21
2014-7520,T0
2007-0820,T2
2009-3622,T31
2015-4327,T19
2012-0655,T35
2006-2580,T20
2006-7185,T2
2009-3920,T12
2005-1707,T9
2013-5902,T27
2013-4507,T7
2009-0617,T19
2006-2168,T6
2002-0064,T3
2005-0057,T14
2005-2031,T21
2004-2777,T4
2012-1437,T33
2011-2950,T14
2007-2651,T11
2012-0455,T25
2006-2773,T6
2011-5082,T22
2007-2565,T31
2010-4068,T24
2007-1524,T18
2006-0341,T1
2012-4173,T28
2009-0064,T20
2003-0791,T33
2013-3702,T39
2012-3290,T8
2006-5188,T36
2008-5589,T5
2014-8438,T28
2001-1267,T36
2004-2381,T31
2011-0248,T23
2010-0636,T1
2012-0872,T1
2008-4255,T14
2010-0966,T2
2008-4477,T9
2003-0066,T33
2015-0515,T24
2008-6022,T2
2004-2396,T10
2000-0042,T11
2008-6817,T3
2007-0516,T6
2014-6339,T25
2013-3260,T14
2007-2896,T29
2011-2992,T8
2007-5237,T12
2004-0530,T9
2001-1540,T29
2013-0263,T10
2007-5339,T8
2015-1243,T8
2011-1205,T34
2016-0608,T27
2007-0458,T37
2005-0715,T9
2011-4311,T35
2014-5893,T0
2006-2963,T1
2013-1498,T27
2014-2345,T37
1999-0626,T12
2009-0582,T37
2013-2717,T4
2009-2949,T14
2015-4288,T35
2010-1756,T35
2015-1493,T36
2008-7182,T11
2014-5670,T0
2002-1306,T11
2002-1772,T6
2006-1119,T6
2007-0275,T7
2003-0772,T11
2015-4767,T27
2006-3334,T23
2003-0954,T26
2009-1511,T37
2009-0659,T14
2014-8712,T15
2009-3805,T11
2014-4728,T29
2014-0038,T15
2013-6646,T8
2004-2180,T1
2009-3860,T36
2009-3214,T14
2016-2051,T8
2007-1735,T17
2007-1922,T23
2015-4243,T29
2012-0773,T28
2007-6302,T14
2012-3354,T30
2015-3725,T19
2008-2004,T15
2004-2662,T37
2002-0142,T11
2005-2132,T37
2012-3327,T7
2005-1348,T14
2003-1131,T2
2004-0271,T22
2007-5486,T6
2008-4719,T2
2008-0176,T14
2012-0155,T17
2005-0749,T15
2002-0458,T22
2001-0437,T24
2001-0996,T33
2002-0907,T11
2000-0939,T11
2004-0921,T15
2008-1269,T10
2013-4928,T37
2010-2950,T4
2014-4117,T17
2008-0512,T5
2015-6929,T7
2000-0810,T6
2008-2811,T23
2004-2293,T1
1999-0302,T33
2013-6819,T7
2011-4101,T37
2011-3814,T30
2016-0525,T27
2006-6660,T23
2005-4607,T1
2005-1037,T26
2004-0731,T22
2010-3793,T28
2011-1090,T15
2014-5572,T0
2005-4433,T1
2007-4641,T18
2004-1352,T26
2013-0635,T28
2002-0815,T25
2015-5917,T31
2012-2725,T25
2008-3078,T8
2014-0733,T19
2015-5423,T20
2009-4246,T14
2008-1953,T1
2012-2057,T38
2009-1127,T34
2011-2120,T14
2001-1402,T33
2004-2734,T22
2011-2173,T29
2008-1768,T23
2016-0747,T37
2000-0297,T6
2004-1916,T11
2014-1341,T28
2015-4726,T2
2009-1390,T35
2007-0985,T5
2010-4159,T34
2010-3945,T17
2011-3591,T22
2006-5778,T9
2004-2002,T37
2005-2844,T11
2005-3797,T2
2011-4457,T25
2002-0908,T36
2009-0255,T10
2008-0405,T36
2006-4317,T22
2005-0385,T26
2008-1888,T22
1999-0173,T7
2015-6774,T8
2015-4390,T38
2006-1490,T31
2015-7011,T28
2006-5106,T1
2014-5564,T0
2014-3207,T1
2010-0409,T23
2005-1137,T30
2011-1821,T37
2006-0186,T39
2010-0098,T33
2013-7194,T22
2007-4739,T12
2011-5162,T14
2013-7183,T19
2007-0108,T10
2011-3226,T10
2012-0727,T20
2016-0555,T27
2007-6213,T18
2014-6989,T0
2008-6186,T11
2009-4801,T6
2009-1747,T21
2008-5087,T5
2004-2754,T5
2015-2171,T25
2005-4019,T21
2007-5587,T34
2012-2836,T23
2013-4943,T12
2013-5691,T15
2007-0116,T3
2010-0928,T10
2005-1681,T2
2006-4615,T3
2004-0391,T19
2006-5101,T2
2002-2305,T5
2014-1320,T15
2014-3324,T7
2013-6708,T19
2013-2867,T25
2004-0128,T2
2009-0577,T4
2007-3269,T13
2007-5978,T21
2010-0169,T25
2015-2765,T20
2012-3416,T35
2008-3380,T1
2011-2599,T25
2007-2223,T11
2005-3673,T32
2007-0278,T27
2011-0862,T27
2007-5390,T2
2008-2046,T1
2009-3489,T9
2010-1387,T8
1999-0462,T9
2014-5922,T0
2002-0304,T3
2006-7034,T21
2008-1114,T35
2014-1771,T35
2012-3178,T27
2002-0320,T11
2011-3668,T38
2014-7782,T0
2014-8548,T8
2011-1741,T14
2014-0349,T14
2015-4266,T19
2013-2883,T8
2013-1836,T6
2009-4617,T21
2012-3274,T14
2006-1881,T27
2006-5568,T37
2015-4655,T7
2012-3414,T22
2010-1350,T21
2002-2400,T11
2015-0275,T15
2006-0169,T24
2009-1865,T28
2005-1159,T15
2005-1006,T7
2007-3033,T25
2010-1427,T7
2013-4734,T10
2003-1404,T3
2002-2319,T24
2014-2538,T1
2014-0614,T37
2000-0267,T19
2014-8440,T28
2003-1085,T11
2014-0944,T38
2010-4180,T35
2015-5751,T28
2013-1976,T9
2007-0148,T11
2010-3802,T23
2013-4274,T6
2003-0663,T37
2009-2912,T15
2007-6751,T22
2013-6964,T19
2014-8072,T6
2005-0912,T8
2008-6718,T6
2009-3496,T1
2010-4828,T1
2013-0579,T20
2009-0879,T37
2015-5637,T12
2011-2866,T28
2008-1601,T26
2006-4801,T9
2010-3301,T4
2006-6357,T1
2008-5900,T3
2008-2234,T14
2004-0470,T6
2011-1230,T34
2014-8509,T23
2009-1758,T15
2007-6349,T37
2006-4540,T1
2006-1719,T8
2011-3165,T20
2014-3243,T31
2014-7904,T8
2014-9280,T2
2010-4521,T1
2014-0071,T35
2009-3343,T21
2013-6889,T9
2002-2142,T12
2006-3502,T23
2014-4043,T31
2013-7327,T37
2014-8584,T1
2003-0522,T5
2006-2720,T21
2010-4195,T20
2005-3280,T3
2015-4894,T27
2009-2014,T5
2007-2228,T4
2016-0810,T12
2008-7300,T12
2003-1579,T33
2016-0973,T28
2014-4833,T6
2007-6553,T2
2007-3507,T14
2007-4540,T5
2014-5859,T0
2006-3352,T4
2014-6221,T10
2003-0727,T26
2006-6646,T22
2012-1882,T25
2010-4023,T7
2008-3719,T21
2011-0007,T9
2010-2886,T7
2011-3645,T6
2001-0428,T29
2009-1080,T7
2007-2500,T23
2008-1270,T36
2009-0208,T20
2014-8002,T23
1999-0153,T29
2002-0751,T33
1999-0565,T33
2008-2679,T5
2005-1796,T17
2014-10003,T1
2004-2048,T19
2012-6271,T23
2005-3166,T37
2004-1893,T30
2010-5057,T21
2013-2501,T1
2015-5256,T12
2002-1123,T11
2008-7106,T33
2006-5306,T2
2008-5845,T22
2011-4382,T13
2012-3636,T28
2011-2810,T39
2013-1796,T15
2006-0028,T17
2015-2005,T10
2010-0709,T38
2006-4654,T11
2004-2735,T1
2010-5056,T21
2011-4899,T4
2010-3002,T20
2010-1600,T21
2015-5281,T12
2009-2265,T36
2014-0016,T10
2001-0418,T33
2012-4164,T28
2014-5556,T0
2012-0488,T27
2008-6260,T21
2003-0402,T30
2007-3632,T17
2000-1149,T14
2012-5145,T8
2014-5769,T0
2006-1160,T22
2015-0727,T7
2006-7177,T37
2009-0432,T20
2007-1206,T34
2015-0968,T24
2010-4948,T2
2002-1176,T14
2015-0180,T6
2011-2454,T28
2008-4531,T5
2013-6695,T19
2005-2692,T21
2009-1148,T36
2013-3519,T15
2006-3724,T27
2015-0216,T22
2008-1491,T14
2012-4563,T22
2009-1986,T27
2007-6674,T1
2002-0759,T9
2014-2942,T10
2005-1678,T12
2007-2993,T22
2012-0560,T27
2008-5539,T33
2007-3533,T29
2012-2601,T21
2006-5756,T13
2006-0735,T22
2013-4015,T34
2004-1776,T19
2000-0322,T12
2002-1186,T25
2012-4071,T22
1999-0106,T11
2003-0216,T19
2010-1193,T22
2012-6148,T22
2006-4216,T39
2011-2262,T27
2005-4772,T9
2005-0964,T35
2015-1450,T21
2014-2590,T29
2014-7698,T0
2010-1522,T21
2012-4109,T19
2011-4928,T22
2015-2265,T33
2013-0140,T19
2005-0996,T5
2006-2588,T24
2007-5424,T6
2008-2021,T14
2009-2983,T28
2014-8380,T4
2014-0033,T31
2003-0541,T37
2012-1564,T22
2007-3687,T21
2006-3450,T8
2015-2558,T17
2003-1491,T35
2014-9512,T36
2015-1484,T34
2015-2817,T20
2011-2251,T27
2008-1197,T29
2013-1170,T19
2009-2749,T35
2013-6406,T39
2012-5183,T3
2014-0813,T38
2008-1054,T11
2005-1352,T1
2007-0057,T10
2015-1098,T28
2011-4278,T22
2001-1422,T10
2014-5323,T0
2007-1669,T37
2008-7149,T27
2005-2461,T21
2007-4660,T15
2010-1815,T8
2014-0179,T31
2007-4608,T2
2013-6660,T25
2015-2372,T28
2010-1230,T25
2004-1520,T14
2005-0460,T30
2007-1936,T2
2010-3856,T9
2008-0337,T14
2005-1113,T1
2012-0807,T14
2007-1540,T18
2005-4582,T4
2013-0781,T8
2009-1546,T34
2015-4797,T27
2009-2815,T37
2008-4450,T7
2011-3068,T8
2004-2696,T35
2009-0562,T17
2009-2325,T18
2004-0586,T14
2013-6436,T15
2014-4058,T28
2008-6357,T3
2006-4316,T9
2013-6040,T17
2010-4332,T6
2015-2609,T27
2004-0616,T3
2015-1116,T10
2013-3962,T1
2006-4433,T4
2015-1371,T24
2010-2089,T31
2015-1153,T28
2013-5849,T27
2012-4578,T10
2012-3486,T26
2013-2074,T30
2007-0646,T23
2004-0291,T5
2013-5026,T12
2010-2197,T33
2013-6319,T6
2012-3991,T25
2006-6351,T3
2007-0299,T23
2009-1584,T5
2004-0139,T15
2007-5805,T4
2013-0025,T17
2005-0240,T26
2008-5738,T6
2015-6777,T8
2013-3405,T19
2011-3555,T27
1999-0871,T25
2008-3087,T18
2004-2469,T38
2014-2510,T31
2009-0321,T18
2005-0827,T30
2016-0955,T22
2006-3553,T19
2005-3397,T1
2001-1324,T26
2010-4513,T1
2008-3961,T14
2011-1799,T8
2005-0012,T11
2014-5216,T7
2012-4407,T6
2010-1403,T8
2013-1308,T17
2005-2751,T10
2015-6354,T7
2002-1365,T11
2015-1228,T8
2010-1267,T18
2007-2256,T22
2005-1723,T25
2012-5097,T27
2003-0124,T33
2014-6256,T6
2014-6196,T22
2007-1389,T6
2006-3604,T36
2008-0357,T18
2013-0656,T14
2008-6002,T18
2002-1077,T31
2006-1610,T2
2013-1714,T25
2007-1242,T5
2012-3548,T37
2014-0313,T28
2015-4637,T19
2007-1915,T32
2011-4791,T14
2009-0610,T16
2016-2537,T31
2014-0457,T27
2008-3493,T37
2011-2814,T28
2010-3280,T19
2011-2560,T29
2015-0623,T7
2015-1708,T28
2011-2776,T16
2014-5073,T5
2011-2169,T9
2011-0764,T23
2008-1095,T29
2011-4307,T1
2007-2084,T2
2015-6716,T28
2015-2139,T20
2004-1524,T37
2015-0433,T27
2005-3562,T39
2008-2203,T21
2007-1253,T1
2007-1273,T15
2002-1294,T31
2006-1552,T23
2013-4747,T22
2009-0225,T17
2000-1243,T3
1999-0251,T37
2016-0511,T27
2015-3342,T7
2007-5457,T2
2011-0688,T16
2014-2223,T24
2013-1427,T9
2010-1378,T35
2007-3703,T13
2002-1175,T37
2012-5367,T5
2009-1649,T18
2008-1911,T5
2008-6866,T21
2014-1483,T25
1999-1533,T11
2012-5610,T24
2014-6187,T38
2003-1229,T35
2002-1018,T31
2007-0778,T25
2012-2346,T39
2012-0054,T9
2007-5906,T15
2013-5519,T7
2009-4720,T5
2014-7129,T0
2010-3464,T38
2005-0035,T12
2014-7676,T0
2013-5958,T31
2006-1944,T1
2015-8247,T1
2012-0763,T28
2010-0055,T12
2004-2742,T7
2009-3854,T14
2007-6739,T11
2005-4346,T30
2015-7007,T25
2005-1163,T14
2008-5719,T7
2006-3695,T13
2002-1392,T9
2006-0812,T9
2013-4219,T11
2003-0033,T14
2002-0066,T3
2009-3235,T11
2014-2823,T28
2007-0735,T8
2007-0019,T11
2007-1542,T16
2015-2025,T35
2005-2248,T36
2009-0367,T12
2013-0083,T22
2005-0495,T1
2006-1732,T25
2006-2605,T22
2006-1592,T14
2004-2419,T3
2003-1429,T14
2010-3830,T15
2011-3360,T34
2012-0625,T28
2015-2597,T27
2007-1653,T37
2012-5168,T6
2014-0780,T36
2005-0503,T26
2007-2851,T14
2014-6388,T39
1999-1515,T37
2008-2958,T9
2007-4748,T14
2008-4666,T21
2001-1161,T22
2014-3608,T4
2013-5421,T7
2009-3069,T8
2015-7718,T28
2010-2980,T29
2012-1999,T20
2009-2089,T3
2010-5251,T16
2012-5243,T4
2012-3887,T35
2006-0635,T31
2012-3551,T22
2014-4634,T34
2008-4470,T11
2009-2825,T35
2005-0764,T11
2014-7909,T20
2003-0697,T26
2008-5551,T25
2012-0104,T27
2012-0772,T28
1999-1001,T19
2007-5277,T35
2014-4747,T10
2011-4868,T37
2015-8455,T28
2006-0312,T6
2002-2113,T5
2014-6183,T20
2009-3361,T21
2006-6874,T1
2008-0104,T17
2014-9676,T8
2010-0602,T29
2006-1262,T20
1999-0910,T35
2014-3941,T35
2011-1261,T17
2014-4909,T11
2007-2360,T3
2000-1044,T26
2004-0369,T14
2010-2671,T1
2011-3493,T11
2007-3966,T5
2008-1272,T21
2015-1398,T36
2009-3274,T9
2004-0039,T11
2010-3081,T15
2010-1511,T25
2014-3628,T22
2007-1626,T2
2008-6333,T5
2001-0621,T19
2013-3876,T35
2002-2034,T33
2010-5191,T38
2010-0389,T31
2015-0365,T27
2013-7034,T12
2014-4486,T8
2012-4002,T38
2007-5323,T23
1999-1013,T3
2013-3861,T31
2007-6502,T30
2005-2540,T33
2007-4770,T23
2013-0319,T7
2006-1412,T3
2010-1771,T28
2003-0411,T33
2014-6377,T29
2006-2102,T36
2008-5381,T14
2006-5076,T2
2006-6958,T2
2014-9026,T6
2006-0130,T10
2002-1037,T1
2012-2023,T28
2006-2978,T30
2009-2866,T29
2002-0942,T14
2010-2639,T12
2006-3937,T30
2006-0368,T37
2015-8064,T28
2012-3216,T27
2006-6304,T15
2014-8242,T35
2002-1952,T10
2008-3457,T4
2007-0251,T37
2011-2166,T6
2013-2692,T38
2015-6990,T28
2007-0163,T6
2011-3010,T1
2013-3510,T5
2001-0304,T36
2015-4129,T5
2013-0615,T28
2006-6140,T2
2015-3199,T13
2015-1715,T12
2015-1040,T22
2007-5228,T22
2005-3592,T30
2005-0135,T15
2005-1154,T25
2014-2442,T27
2014-4312,T22
2010-3564,T32
2007-1063,T19
2008-2416,T5
2010-0867,T27
2013-0022,T17
2012-1876,T17
2009-2173,T37
2015-5010,T10
2006-3958,T22
2002-1190,T19
2005-1426,T3
2013-5306,T5
2012-3689,T25
2015-3242,T13
2013-2870,T12
2005-4164,T21
2006-1075,T2
2011-1280,T12
2014-4298,T27
2007-4015,T39
2012-1714,T20
2006-6193,T21
2001-0968,T3
2012-5647,T7
2008-5265,T18
2001-0681,T11
1999-0082,T26
2008-1051,T24
2008-3543,T20
2008-4183,T3
2010-0018,T34
2013-3208,T28
2009-4582,T5
2004-0133,T15
2015-2331,T23
2012-4360,T7
2001-0630,T18
2009-4310,T23
2006-3372,T8
2007-0096,T3
2005-2304,T23
2007-4495,T15
2015-4037,T9
2010-3259,T25
2005-2776,T1
2013-0352,T27
2010-5020,T21
2008-0162,T26
1999-0384,T25
2010-0728,T6
2011-5316,T38
2007-5464,T11
2014-0216,T6
2004-0653,T10
2010-0064,T9
2006-5153,T15
2010-1009,T5
2014-1278,T15
2014-6382,T29
2008-1916,T22
2010-4818,T23
2016-0489,T27
2003-0943,T20
2007-4785,T33
2014-8157,T23
2015-7758,T9
2010-0543,T23
2007-4283,T2
2003-0784,T26
2004-1910,T32
2001-1458,T36
2012-0034,T3
2005-3841,T1
2010-2666,T9
2010-0457,T21
2008-6311,T5
2006-3288,T36
2000-0338,T9
2011-2615,T31
2004-0010,T26
2004-2250,T20
2010-0107,T11
2011-3015,T8
2015-1261,T25
2006-3578,T36
2010-4875,T1
2009-2387,T15
2006-5474,T10
2014-3220,T6
2012-3283,T20
2001-0237,T37
2013-5770,T27
2010-3463,T1
2007-0355,T11
2008-4474,T9
2013-0302,T4
2010-4911,T21
2010-2305,T14
2002-1811,T29
2005-0456,T25
2008-0471,T38
2007-5445,T14
2002-1780,T4
2008-1513,T5
2012-4174,T28
2004-2025,T5
2015-1257,T8
2016-1720,T15
2003-0683,T6
2008-3791,T9
2015-5514,T7
2007-3296,T12
2009-4018,T33
2008-3609,T9
2006-0328,T11
2005-0053,T25
2006-0744,T15
2003-0744,T37
2006-3264,T1
2010-0304,T11
2011-0507,T11
2005-0074,T26
2008-4546,T37
2014-2210,T20
2006-2659,T31
2014-6743,T0
2000-0256,T34
2014-2508,T6
2006-5836,T15
2006-2518,T1
2012-3514,T31
2010-2541,T23
2004-1871,T1
2002-0757,T10
2008-4094,T5
2016-2201,T29
1999-0187,T39
2013-3536,T5
2015-7469,T20
2007-3423,T33
2004-1309,T23
2005-4016,T21
2013-0834,T8
2011-3558,T27
2008-1160,T26
2007-5639,T29
2009-2178,T1
2010-0509,T26
2010-4663,T20
2001-1359,T12
2015-1674,T34
2013-0211,T23
2006-5891,T21
2008-4864,T23
2007-3758,T25
2008-7049,T5
2006-5043,T24
2015-7717,T12
2014-7695,T0
2007-2706,T2
2014-1309,T28
2007-5061,T21
2006-5510,T18
2009-4882,T22
2010-4811,T1
2000-0006,T9
2009-2922,T36
2008-1984,T29
2008-1363,T34
2012-4444,T15
2012-3138,T27
2007-4515,T14
2007-4441,T14
2006-1972,T1
2009-3959,T28
2007-4665,T37
2004-1264,T14
2012-3208,T27
2009-4375,T5
2009-3577,T23
2008-1635,T18
2012-0198,T14
2001-1003,T10
2007-3243,T1
2010-2030,T22
2014-0626,T35
2008-6236,T5
2005-0652,T20
2011-5050,T5
2014-0429,T27
2007-1951,T38
2008-3801,T29
2015-1384,T1
2013-0730,T7
2015-5498,T6
2008-2797,T1
2008-4482,T31
2007-1074,T14
2004-0473,T33
2013-0148,T10
2009-4954,T5
2001-1505,T19
2002-0080,T9
2010-5280,T18
2011-5139,T21
2006-1040,T1
2008-5810,T33
2012-0021,T31
2014-5422,T10
2012-2156,T1
2014-0945,T7
2002-0943,T3
2011-4085,T4
2006-4773,T29
2004-2206,T5
2012-2813,T31
2015-0098,T34
2004-2471,T5
2007-1256,T25
2014-0560,T28
2010-3765,T8
2013-2922,T8
2008-1425,T21
2015-0285,T10
2003-0063,T33
2012-3259,T20
2008-5762,T3
2014-3716,T15
2010-5087,T38
2014-4032,T1
2005-1577,T6
2016-0610,T27
2015-8217,T8
2012-5290,T5
2015-0094,T34
2013-3357,T28
2007-2785,T6
2005-2732,T30
2012-2442,T23
2014-0235,T39
2014-2915,T15
2009-3375,T25
2012-0038,T15
2005-2056,T23
2009-3133,T17
2010-0954,T21
2005-0103,T2
2010-4297,T20
2008-3980,T27
2004-1493,T11
2015-2550,T34
2005-1875,T21
2011-0130,T28
2001-1190,T10
2007-3154,T20
2006-7233,T7
2007-2060,T25
2015-8635,T28
2014-7295,T22
2014-5567,T0
2009-0465,T33
2013-6407,T31
2008-3725,T21
2014-3758,T22
2005-0824,T9
2008-5515,T36
2001-0348,T11
2006-2091,T30
2015-2360,T34
2008-3542,T20
2006-0738,T37
2000-0259,T10
2009-3970,T5
1999-1091,T9
2014-6695,T0
2015-2120,T20
2007-2522,T14
2014-9478,T22
2006-4266,T4
2015-3744,T28
2000-0351,T9
2013-1384,T28
2013-2149,T22
2008-1412,T33
2004-1238,T13
2013-5323,T22
2001-0955,T23
2006-5781,T14
2013-6302,T5
2012-3799,T38
2015-0913,T7
2015-4931,T14
2005-3866,T1
2004-2101,T11
2008-6086,T21
2012-0370,T29
2007-1392,T36
2007-1576,T22
2012-2760,T3
2006-0838,T3
2014-7868,T5
2005-4389,T30
2012-3037,T35
2010-5000,T16
2007-6051,T4
2008-1574,T23
2007-0584,T2
2009-1709,T8
2013-2246,T6
2009-3591,T31
2011-2690,T23
2009-3537,T11
2006-5902,T33
2012-5992,T38
2015-4695,T31
2014-6632,T6
2009-4232,T6
2015-1076,T28
2014-4586,T2
2012-3986,T12
1999-1471,T26
2014-4444,T10
2006-5240,T2
2002-0948,T24
2015-6128,T34
2012-4872,T22
2005-3772,T5
2008-1806,T23
2001-0204,T37
2004-1029,T12
2011-2882,T14
2007-3234,T21
2004-0286,T11
2010-2366,T7
2009-2385,T21
2011-5117,T10
2009-3331,T2
2003-1388,T11
2006-3095,T1
2009-2490,T20
2008-6088,T21
2010-4046,T25
2009-1567,T14
2014-9650,T33
2007-6304,T37
2012-0744,T30
2007-2977,T11
2010-3859,T15
2014-6991,T0
2008-4761,T22
2015-6747,T4
2011-0658,T34
2005-2982,T22
2004-0783,T13
2010-0505,T23
2005-1527,T5
2005-2233,T26
2015-6262,T38
2015-6318,T19
2011-2260,T27
2014-5110,T1
2007-0565,T21
2007-0631,T21
2012-1070,T1
2006-4417,T5
1999-0470,T3
2010-1579,T29
2005-2463,T30
2014-6652,T0
2004-2731,T15
2006-3706,T27
2013-3257,T38
2013-3009,T27
2005-2935,T32
2005-3968,T5
2006-3849,T14
2006-4567,T35
2015-2348,T4
2009-3220,T2
2002-2383,T5
2005-3513,T30
2003-0877,T9
2012-0430,T35
2013-4042,T20
2008-3005,T17
2009-1416,T35
2006-5072,T9
2007-3388,T11
2009-3053,T18
2014-2490,T27
2014-0420,T27
2012-1163,T23
2015-4235,T19
2008-2381,T5
2010-0865,T27
2006-4283,T2
2011-2457,T28
2001-1298,T22
2010-4398,T34
2009-2867,T29
2014-0947,T20
2002-2167,T18
2004-2278,T7
2014-0861,T7
2013-3457,T19
2006-2017,T37
2005-3337,T7
2006-1104,T5
2016-0524,T27
2010-0174,T8
2011-5076,T5
2014-9395,T38
2007-4861,T30
2000-1235,T19
2006-5435,T2
2001-0473,T11
1999-1578,T14
1999-0260,T26
2006-6857,T1
2009-0283,T1
